"OPEID","PELLID","Name","State","Type & Control","Recipients","Awards"
"2200800","15960","AMERICAN COMMERCIAL COLLEGE","TX","Proprietary","236","498109.03000000003"
"3756300","37563","ANAMARC EDUCATIONAL INSTITUTE","TX","Proprietary","324","824490.96999999997"
"666100","6661","ANGELINA COLLEGE","TX","Public 2 Year","2619","6247861.5800000001"
"354100","3541","ANGELO STATE UNIVERSITY","TX","Public 4 Year","2244","5649786"
"2081400","14305","ARLINGTON BAPTIST COLLEGE","TX","Private 4 Year","77","198509"
"2521200","16944","ARLINGTON CAREER INSTITUTE","TX","Proprietary","338","716520.48999999999"
"3159300","31593","ARLINGTON MEDICAL INSTITUTE","TX","Proprietary","59","139823.14000000001"
"2539600","17360","ART INSTITUTE OF DALLAS (THE)","TX","Proprietary","645","1486225.6100000001"
"2117100","14771","ART INSTITUTE OF HOUSTON","TX","Proprietary","1009","2363305.8999999999"
"2596600","25966","ATI CAREER TRAINING CENTER","TX","Proprietary","1200","2637420.8900000001"
"2596500","25965","ATI- CAREER TRAINING CENTER","TX","Proprietary","803","1689808.72"
"1248200","12482","ATI TECHNICAL TRAINING CENTER","TX","Proprietary","660","1392253.3300000001"
"2188600","14536","AUSTIN BUSINESS COLLEGE","TX","Proprietary","378","810100"
"354300","3543","AUSTIN COLLEGE","TX","Private 4 Year","290","811044"
"1201500","12015","AUSTIN COMMUNITY COLLEGE","TX","Public 2 Year","6798","13542050.789999999"
"2362800","17322","AUSTIN GRADUATE SCHOOL OF THEOLOGY","TX","Private 4 Year","12","23631"
"1226800","12268","BALDWIN BEAUTY SCHOOL #5","TX","Proprietary","126","314242"
"2331200","16525","BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY","TX","Private 4 Year","15","12552"
"3733300","37333","BAPTIST UNIVERSITY OF THE AMERICAS","TX","Private 4 Year","71","183440"
"354500","3545","BAYLOR UNIVERSITY","TX","Private 4 Year","2185","5734921.0999999996"
"3541300","35413","BEHOLDÙ BEAUTY ACADEMY","TX","Proprietary","40","74747.75"
"354900","3549","BLINN COLLEGE","TX","Public 2 Year","3081","7108322"
"1298200","12982","BORDER INSTITUTE OF TECHNOLOGY","TX","Proprietary","292","588987.92000000004"
"2144800","14986","BRADFORD SCHOOL OF BUSINESS","TX","Proprietary","132","347184.77000000002"
"728700","7287","BRAZOSPORT COLLEGE","TX","Public 4 Year","948","1908284.4199999999"
"2294800","16202","CAPITOL CITY CAREERS","TX","Proprietary","128","244591.67000000001"
"2074100","14166","CAPITOL CITY TRADE & TECHNICAL SCHOOL","TX","Proprietary","850","1567462.0700000001"
"2572100","17277","CAREER ACADEMY","TX","Proprietary","71","135413.70999999999"
"2591900","25919","CAREER CENTERS OF TEXAS - EL PASO, INC.","TX","Proprietary","2198","5245107.79"
"2591100","25911","CAREER POINT INSTITUTE","TX","Proprietary","2246","4666593.2800000003"
"3400300","34003","CAREER QUEST","TX","Proprietary","249","630469.77000000002"
"3091200","30912","CAREERS UNLIMITED","TX","Proprietary","150","442613.17999999999"
"3105900","31059","CAREERS UNLIMITED","TX","Proprietary","699","1844993.9199999999"
"356100","14035","CEDAR VALLEY COLLEGE","TX","Public 2 Year","14423","31962560.559999999"
"2604700","26047","CENTER FOR ADVANCED LEGAL STUDIES","TX","Proprietary","161","405707.70000000001"
"2239100","13984","CENTRAL TEXAS BEAUTY COLLEGE #2","TX","Proprietary","211","497275.34000000003"
"400300","4003","CENTRAL TEXAS COLLEGE","TX","Public 2 Year","4555","9462355.6600000001"
"1062400","10624","CENTRAL TEXAS COMMERCIAL COLLEGE","TX","Proprietary","117","230540.09"
"1293000","12930","CHARLES & SUE'S SCHOOL OF HAIR DESIGN","TX","Proprietary","66","186754.14999999999"
"3028800","30288","CIRCLE J BEAUTY SCHOOL","TX","Proprietary","117","221288.16"
"355300","3553","CISCO JUNIOR COLLEGE","TX","Public 2 Year","1771","3944958.7000000002"
"355400","3554","CLARENDON COLLEGE","TX","Public 2 Year","368","903051.17000000004"
"354600","3546","COASTAL BEND COLLEGE","TX","Public 2 Year","1969","4814615"
"3422400","34224","COLLEGE OF BIBLICAL STUDIES-HOUSTON","TX","Private 4 Year","224","476623.13"
"3189400","31894","COLLEGE OF SAINT THOMAS MORE","TX","Private 4 Year","9","24675"
"709600","7096","COLLEGE OF THE MAINLAND","TX","Public 2 Year","1199","2451942.3399999999"
"2361400","16792","COLLIN COUNTY COMMUNITY COLLEGE","TX","Public 2 Year","1978","4223429.04"
"355600","3556","COMMONWEALTH INSTITUTE OF FUNERAL SERVICE","TX","Private 2 Year","98","176277"
"2572000","17276","COMPUTER CAREER CENTER","TX","Proprietary","449","1122585"
"3542300","35423","CONCORDE CAREER INSTITUTE","TX","Proprietary","710","1445524"
"355700","3557","CONCORDIA UNIVERSITY AT AUSTIN","TX","Private 4 Year","328","765758.87"
"2058600","13700","CONLEE'S COLLEGE OF COSMETOLOGY","TX","Proprietary","37","75355"
"3509400","35094","CORYELL COSMETOLOGY COLLEGE","TX","Proprietary","25","62525.639999999999"
"1248300","12483","COSMETOLOGY CAREER CENTER","TX","Proprietary","123","264042.07000000001"
"2119200","14840","COURT REPORTING INSTITUTE OF DALLAS","TX","Proprietary","756","1747419.48"
"661200","14107","COVENANT SCHOOL OF NURSING AND ALLIED HEALTH","TX","Private 2 Year","135","368808"
"3727600","37276","CULINARY ACADEMY OF AUSTIN","TX","Proprietary","8","14811.200000000001"
"3723300","37233","CULINARY INSTITUTE ALAIN AND MARIE LENOTRE","TX","Proprietary","54","100797"
"356000","3560","DALLAS BAPTIST UNIVERSITY","TX","Private 4 Year","970","2202439.3100000001"
"3682400","36824","DALLAS BARBER & STYLIST COLLEGE","TX","Proprietary","135","342810.03999999998"
"694100","6941","DALLAS CHRISTIAN COLLEGE","TX","Private 4 Year","131","303390"
"1076100","10761","DALLAS INSTITUTE OF FUNERAL SERVICE","TX","Private 2 Year","102","173593"
"356300","3563","DEL MAR COLLEGE","TX","Public 2 Year","4619","10317851.210000001"
"1248100","12481","DOLPHIN TECHNICAL INSTITUTES","TX","Proprietary","80","192938.85000000001"
"356400","3564","EAST TEXAS BAPTIST UNIVERSITY","TX","Private 4 Year","722","1641196"
"1038700","10387","EL PASO COUNTY COMMUNITY COLLEGE DISTRICT","TX","Public 2 Year","15735","40615820"
"2267100","16008","EXPOSITO SCHOOL OF HAIR DESIGN","TX","Proprietary","70","142514.95000000001"
"3237400","32374","FARIS COMPUTER SCHOOL","TX","Proprietary","28","50139.760000000002"
"2306700","14547","FORT WORTH BEAUTY SCHOOL","TX","Proprietary","176","308029.58000000002"
"356800","3568","FRANK PHILLIPS COLLEGE","TX","Public 2 Year","559","1250247.03"
"2276000","13682","FRANKLIN BEAUTY SCHOOL #2","TX","Proprietary","148","377065"
"497200","4972","GALVESTON COLLEGE","TX","Public 2 Year","1071","2337741.8999999999"
"3587300","35873","GENESIS VOCATIONAL TRAINING","TX","Proprietary","4",NA
"357000","3570","GRAYSON COUNTY COLLEGE","TX","Public 2 Year","1515","3507444"
"1050900","10509","HALLMARK INSTITUTE OF AERONAUTICS-","TX","Proprietary","881","2128083"
"357100","3571","HARDIN-SIMMONS UNIVERSITY","TX","Private 4 Year","696","1741591.1499999999"
"357300","3573","HILL COLLEGE","TX","Public 2 Year","1046","2315558.7000000002"
"3106800","31068","HOUSTON ALLIED HEALTH CAREERS","TX","Proprietary","90","173505.41"
"357600","3576","HOUSTON BAPTIST UNIVERSITY","TX","Private 4 Year","742","1870018"
"1063300","10422","HOUSTON COMMUNITY COLLEGE","TX","Public 2 Year","12272","25017340.18"
"2527500","16945","HOUSTON TRAINING SCHOOLS","TX","Proprietary","911","2059356"
"3885700","38857","HOUSTON'S TRAINING AND EDUCATION CENTER (H-TEC)","TX","Proprietary","53","118724"
"357400","3574","HOWARD COUNTY JUNIOR COLLEGE","TX","Public 2 Year","1231","2553913.9199999999"
"357500","3575","HOWARD PAYNE UNIVERSITY","TX","Private 4 Year","540","1382347"
"357700","3577","HUSTON - TILLOTSON UNIVERSITY","TX","Private 4 Year","465","1335574.6899999999"
"3075400","30754","ICC TECHNICAL INSTITUTE","TX","Private 2 Year","112","312284"
"2572200","17278","INSTITUTE OF COSMETOLOGY","TX","Proprietary","25","50113.599999999999"
"2331300","16506","INTERACTIVE LEARNING SYSTEMS","TX","Proprietary","1223","3229123"
"1293200","12932","INTERNATIONAL BEAUTY COLLEGE","TX","Proprietary","80","139012.89999999999"
"1248800","16987","INTERNATIONAL BEAUTY COLLEGE #3","TX","Proprietary","76","162207"
"908200","9082","INTERNATIONAL BUSINESS COLLEGE","TX","Proprietary","874","2031391.79"
"2538900","25389","INTERNATIONAL BUSINESS COLLEGE-","TX","Proprietary","772","1605912.6399999999"
"3731300","37313","INTERNATIONAL RENOWNED BEAUTY ACADEMY","TX","Proprietary","68","143501.28"
"2580100","17363","IVERSON BUSINESS SCHOOL AND COURT REPORTING","TX","Proprietary","722","1509426.05"
"357900","3579","JACKSONVILLE COLLEGE-MAIN CAMPUS","TX","Private 2 Year","185","453126.5"
"363700","3637","JARVIS CHRISTIAN COLLEGE","TX","Private 4 Year","456","1246057"
"3680300","36803","JAY'S TECHNICAL INSTITUTE","TX","Proprietary","163","406878.90999999997"
"3035200","30352","JONES BEAUTY COLLEGE","TX","Proprietary","158","411774.38"
"3132300","31323","JPS INSTITUTE FOR HEALTH CAREER DEVELOPMENT","TX","Public 2 Year","24","57250"
"2318200","16404","KD STUDIO","TX","Proprietary","99","255981"
"358000","3580","KILGORE COLLEGE","TX","Public 2 Year","2577","5927148.0199999996"
"3556400","35564","KUSSAD INSTITUTE OF COURT REPORTING","TX","Proprietary","24","70483"
"3627300","36273","LAMAR INSTITUTE OF TECHNOLOGY","TX","Public 2 Year","1252","2839814"
"2358200","16748","LAMAR STATE COLLEGE - ORANGE","TX","Public 2 Year","1118","2539171.3300000001"
"2348500","16666","LAMAR STATE COLLEGE - PORT ARTHUR","TX","Public 2 Year","1104","2546276.6800000002"
"358100","3581","LAMAR UNIVERSITY","TX","Public 4 Year","3434","8797287.5500000007"
"1229700","12297","LAREDO BEAUTY COLLEGE","TX","Proprietary","275","672746"
"358200","3582","LAREDO COMMUNITY COLLEGE","TX","Public 2 Year","4504","10949751.310000001"
"358300","3583","LEE COLLEGE","TX","Public 2 Year","2209","5207906.0599999996"
"358400","3584","LETOURNEAU UNIVERSITY","TX","Private 4 Year","1403","2393309.8900000001"
"835300","8353","LINCOLN TECHNICAL INSTITUTE","TX","Proprietary","1525","3455646.8399999999"
"358500","3585","LON MORRIS COLLEGE","TX","Private 2 Year","175","484375"
"358600","3586","LUBBOCK CHRISTIAN UNIVERSITY","TX","Private 4 Year","829","1982016"
"3520300","35203","LUBBOCK HAIR ACADEMY","TX","Proprietary","46","121056.03999999999"
"359000","3590","MCLENNAN COMMUNITY COLLEGE","TX","Public 2 Year","3727","9297448.7699999996"
"359100","3591","MCMURRY UNIVERSITY","TX","Private 4 Year","600","1553864.21"
"3424400","34244","MEDVANCE INSTITUTE","TX","Proprietary","686","1185666"
"1276400","12627","METROPLEX BEAUTY SCHOOL","TX","Proprietary","109","201118"
"3111000","31110","MID-CITIES BARBER COLLEGE","TX","Proprietary","90","235163.51999999999"
"979700","9797","MIDLAND COLLEGE","TX","Public 4 Year","1713","4005188"
"359200","3592","MIDWESTERN STATE UNIVERSITY","TX","Public 4 Year","1857","4660604.5099999998"
"2248200","13674","MILAN INSTITUTE OF COSMETOLOGY","TX","Proprietary","359","748042.73999999999"
"3422300","34223","MILAN INSTITUTE OF COSMETOLOGY","TX","Proprietary","246","528978"
"849800","15119","MIMS CLASSIC BEAUTY COLLEGE","TX","Proprietary","69","157202"
"3610300","36103","MJ'S BEAUTY ACADEMY","TX","Proprietary","92","202038.54999999999"
"2245200","15823","MTI COLLEGE OF BUSINESS AND TECHNOLOGY","TX","Proprietary","1752","4133515.0899999999"
"3144300","31443","NATIONAL BEAUTY COLLEGE","TX","Proprietary","97","222530.25"
"2261300","15983","NATIONAL INSTITUTE OF TECHNOLOGY","TX","Proprietary","4889","8926032"
"359300","3593","NAVARRO COLLEGE","TX","Public 2 Year","2922","7469266.3099999996"
"1300300","13003","NEILSON BEAUTY COLLEGE","TX","Proprietary","64","134211"
"355800","3558","NORTH CENTRAL TEXAS COLLEGE","TX","Public 2 Year","1663","3458297.1299999999"
"1114500","11145","NORTH HARRIS COLLEGE","TX","Public 2 Year","8587","18000000"
"3416500","34165","NORTH TEXAS PROFESSIONAL CAREER INSTITUTE","TX","Proprietary","224","538403.81999999995"
"2315400","16396","NORTHEAST TEXAS COMMUNITY COLLEGE","TX","Public 2 Year","1177","2877921.2799999998"
"3303300","33033","NORTHWEST EDUCATIONAL CENTER","TX","Proprietary","337","701683.40000000002"
"2600200","26002","OCEAN CORPORATION (THE)","TX","Proprietary","165","496905.15999999997"
"359600","3596","ODESSA COLLEGE","TX","Public 2 Year","1863","4065489.9199999999"
"1301600","13016","OGLE SCHOOL OF HAIR DESIGN","TX","Proprietary","200","430201.87"
"2230500","15596","OGLE SCHOOL OF HAIR DESIGN","TX","Proprietary","282","576668.17000000004"
"2230600","15602","OGLE SCHOOL OF HAIR DESIGN","TX","Proprietary","130","297349.66999999998"
"359800","3598","OUR LADY OF THE LAKE UNIVERSITY OF SAN ANTONIO","TX","Private 4 Year","1105","2759544.5699999998"
"360000","3600","PANOLA COLLEGE","TX","Public 2 Year","845","1909614.5600000001"
"360100","3601","PARIS JUNIOR COLLEGE","TX","Public 2 Year","1948","4885051.6399999997"
"2305300","16293","PARKER COLLEGE OF CHIROPRACTIC","TX","Private 4 Year","36","62424"
"360200","3602","PAUL QUINN COLLEGE","TX","Private 4 Year","701","2000402"
"3019800","30198","PCI HEALTH TRAINING CENTER","TX","Proprietary","737","1777197.9399999999"
"2176100","15350","PIPO ACADEMY OF HAIR DESIGN","TX","Proprietary","91","247313"
"3026100","30261","POLYTECHNIC INSTITUTE","TX","Proprietary","272","583426.41000000003"
"363000","3630","PRAIRIE VIEW AGRICULTURAL & MECHANICAL UNIVERSITY","TX","Public 4 Year","3400","9713634"
"360300","3603","RANGER COLLEGE","TX","Public 2 Year","484","1110122.02"
"3026500","30265","REMINGTON COLLEGE - HOUSTON CAMPUS","TX","Proprietary","1573","3694692"
"360400","3604","RICE UNIVERSITY","TX","Private 4 Year","311","815150"
"3676400","36764","RONNY J'S BARBER STYLING COLLEGE","TX","Proprietary","127","349642"
"3108700","31087","ROYAL BEAUTY CAREERS","TX","Proprietary","369","770629"
"2218300","15668","S.W. SCHOOL OF BUSINESS & TECHNICAL CAREERS","TX","Proprietary","310","688790"
"362100","3621","SAINT EDWARDS UNIVERSITY","TX","Private 4 Year","1139","2891755.2200000002"
"360600","3606","SAM HOUSTON STATE UNIVERSITY","TX","Public 4 Year","3708","9696124.7699999996"
"2326000","16468","SAN ANTONIO BEAUTY COLLEGE #3","TX","Proprietary","116","252774"
"3011800","30118","SAN ANTONIO BEAUTY COLLEGE #4","TX","Proprietary","102","233152"
"916300","9163","SAN ANTONIO COLLEGE","TX","Public 2 Year","23642","54334318.43"
"946600","9466","SAN ANTONIO COLLEGE OF MEDICAL & DENTAL ASSISTANTS","TX","Proprietary","4022","9790412"
"360900","3609","SAN JACINTO COMMUNITY COLLEGE DISTRICT","TX","Public 2 Year","6491","13831662.470000001"
"2615000","26150","SANFORD-BROWN INSTITUTE","TX","Proprietary","938","2115273.79"
"3032300","30323","SCHOOL OF AUTOMOTIVE MACHINISTS-","TX","Proprietary","52","172875"
"361000","3610","SCHREINER UNIVERSITY","TX","Private 4 Year","432","1036247"
"2530700","17002","SEBRING CAREER SCHOOLS","TX","Proprietary","221","607647.03000000003"
"2521800","16910","SEGUIN BEAUTY SCHOOL-SEGUIN","TX","Proprietary","110","239806.29999999999"
"361100","3611","SOUTH PLAINS COLLEGE","TX","Public 2 Year","3504","7926426.4000000004"
"3922300","39223","SOUTH TEXAS BARBER COLLEGE","TX","Proprietary","8","11149"
"3103400","31034","SOUTH TEXAS COLLEGE","TX","Public 4 Year","11182","26893764.289999999"
"2548800","17144","SOUTH TEXAS VOCATIONAL TECHNICAL INSTITUTE","TX","Proprietary","637","1570598.3600000001"
"2549400","15669","SOUTH TEXAS VOCATIONAL TECHNICAL INSTITUTE","TX","Proprietary","705","1518785.9299999999"
"3272300","32723","SOUTHEASTERN CAREER INSTITUTE","TX","Proprietary","782","1689940.6799999999"
"3035300","30353","SOUTHERN CAREERS INSTITUTE","TX","Proprietary","2168","4826000"
"361300","3613","SOUTHERN METHODIST UNIVERSITY","TX","Private 4 Year","1002","2730566"
"2093600","14453","SOUTHWEST INSTITUTE OF TECHNOLOGY","TX","Proprietary","82","168148.63"
"361400","3614","SOUTHWEST TEXAS JUNIOR COLLEGE","TX","Public 2 Year","3103","7820935.5300000003"
"361900","3619","SOUTHWESTERN ADVENTIST UNIVERSITY","TX","Private 4 Year","428","1115655"
"361600","3616","SOUTHWESTERN ASSEMBLIES OF GOD UNIVERSITY","TX","Private 4 Year","761","1907743"
"361800","3618","SOUTHWESTERN CHRISTIAN COLLEGE","TX","Private 4 Year","196","548788"
"3341300","33413","SOUTHWESTERN PROFESSIONAL INSTITUTE","TX","Proprietary","234","628878.15000000002"
"362000","3620","SOUTHWESTERN UNIVERSITY","TX","Private 4 Year","201","533792"
"362300","3623","ST MARY'S UNIVERSITY SAN ANTONIO","TX","Private 4 Year","1009","2838361.96"
"2557400","17167","STAR COLLEGE OF COSMETOLOGY","TX","Proprietary","31","66061.830000000002"
"3061800","30618","STAR COLLEGE OF COSMETOLOGY #2 -","TX","Proprietary","182","377657.84000000003"
"3551400","35514","STATE BEAUTY ACADEMY","TX","Proprietary","91","201375.01999999999"
"362400","3624","STEPHEN F AUSTIN STATE UNIVERSITY","TX","Public 4 Year","3519","9388981.4000000004"
"2078100","14239","STEPHENVILLE BEAUTY COLLEGE","TX","Proprietary","30","69018.929999999993"
"362500","3625","SUL ROSS STATE UNIVERSITY","TX","Public 4 Year","1484","4095121"
"3009400","30094","SW SCHOOL OF BUSINESS & TECHNICAL CAREERS","TX","Proprietary","39","86784"
"3021500","30215","SW SCHOOL OF BUSINESS & TECHNICAL CAREERS","TX","Proprietary","57","86803"
"3486300","34863","SYLVIA'S INTERNATIONAL SCHOOL OF BEAUTY","TX","Proprietary","93","273960.77000000002"
"363100","3631","TARLETON STATE UNIVERSITY","TX","Public 4 Year","2721","6875630.8600000003"
"362600","3626","TARRANT COUNTY COLLEGE DISTRICT","TX","Public 2 Year","8049","16433625"
"362700","3627","TEMPLE COLLEGE","TX","Public 2 Year","1478","3192723.5"
"362800","3628","TEXARKANA COLLEGE","TX","Public 2 Year","1582","3221842.3700000001"
"3170300","31703","TEXAS A & M UNIVERSITY - TEXARKANA","TX","Public 4 Year","395","902317.60999999999"
"965100","9651","TEXAS A&M INTERNATIONAL UNIVERSITY","TX","Public 4 Year","2223","5618265.6799999997"
"363200","3632","TEXAS A&M UNIVERSITY","TX","Public 4 Year","6695","17349993.210000001"
"356500","3565","TEXAS A&M UNIVERSITY - COMMERCE","TX","Public 4 Year","2583","7145932.6799999997"
"1116100","11161","TEXAS A&M UNIVERSITY - CORPUS CHRISTI","TX","Public 4 Year","2579","6968629.5800000001"
"363900","3639","TEXAS A&M UNIVERSITY - KINGSVILLE","TX","Public 4 Year","3017","7981689.1399999997"
"494800","4948","TEXAS A&M UNIVERSITY SYSTEM HEALTH SCIENCE CENTER","TX","Public 4 Year","8","25375"
"2568100","17250","TEXAS BARBER COLLEGE","TX","Proprietary","828","2066840.03"
"3104600","31046","TEXAS CAREER INSTITUTE-KERRVILLE-HOUSTON","TX","Proprietary","37","67872"
"3115800","31158","TEXAS CAREERS","TX","Proprietary","3361","8154342.1399999997"
"363500","3635","TEXAS CHIROPRACTIC COLLEGE","TX","Private 4 Year","26","41622"
"363600","3636","TEXAS CHRISTIAN UNIVERSITY","TX","Private 4 Year","995","2623661"
"363800","3638","TEXAS COLLEGE","TX","Private 4 Year","678","1928720"
"3025000","30250","TEXAS COLLEGE OF COSMETOLOGY","TX","Proprietary","118","292260"
"3104700","31047","TEXAS COLLEGE OF COSMETOLOGY","TX","Proprietary","73","162615"
"3179500","31795","TEXAS COLLEGE OF TRADITIONAL CHINESE MEDICINE","TX","Proprietary","3","6200"
"2569300","17332","TEXAS CULINARY ACADEMY","TX","Proprietary","490","1316927.51"
"364100","3641","TEXAS LUTHERAN UNIVERSITY","TX","Private 4 Year","416","1076742"
"2312200","16353","TEXAS SCHOOL OF BUSINESS","TX","Proprietary","2829","6682351.2599999998"
"364200","3642","TEXAS SOUTHERN UNIVERSITY","TX","Public 4 Year","7008","20284077.16"
"363400","3634","TEXAS STATE TECHNICAL COLLEGE","TX","Public 2 Year","2728","5269695.04"
"922500","9225","TEXAS STATE TECHNICAL COLLEGE","TX","Public 2 Year","3462","6305665.5599999996"
"3396500","33965","TEXAS STATE TECHNICAL COLLEGE MARSHALL","TX","Public 2 Year","411","846914"
"993200","9932","TEXAS STATE TECHNICAL COLLEGE WEST TEXAS - SWEETWATER","TX","Public 2 Year","1295","2434837"
