"OPEID","PELLID","Name","State","Type & Control","Recipients","Awards"
"3109800","31098","PONCA CITY BEAUTY COLLEGE","OK","proprietary","35","102538"
"2597400","25974","PONTOTOC TECHNOLOGY CENTER SCHOOL  DISTRICT #14","OK","public 2 year","120","277712"
"3010300","30103","POTEAU BEAUTY COLLEGE","OK","proprietary","101","244800"
"3329400","33294","PRYOR BEAUTY COLLEGE","OK","proprietary","151","446596"
"531200","5312","RED RIVER TECHNOLOGY CENTER","OK","public 2 year","99","229293"
"315600","3156","REDLANDS COMMUNITY COLLEGE","OK","public 2 year","768","1635224"
"316800","3168","ROGERS STATE UNIVERSITY - CLAREMORE","OK","public 4 year","1657","3653296"
"918500","9185","ROSE STATE COLLEGE","OK","public 2 year","2865","6039275"
"318300","3183","SAINT GREGORY'S UNIVERSITY","OK","private 4 year","330","820072"
"2184400","15428","SAND SPRINGS BEAUTY COLLEGE","OK","proprietary","131","266397"
"3089400","30894","SCHOOL OF HAIR DESIGN","OK","proprietary","67","157900"
"317800","3178","SEMINOLE STATE COLLEGE","OK","public 2 year","1054","2406338"
"3453400","34534","SHAWNEE BEAUTY COLLEGE","OK","proprietary","57","169887"
"317900","3179","SOUTHEASTERN OKLAHOMA STATE UNIVERSITY","OK","public 4 year","1555","4027613"
"314900","3149","SOUTHERN NAZARENE UNIVERSITY","OK","private 4 year","671","1556775"
"1034200","10342","SOUTHERN OKLAHOMA  TECHNOLOGY CENTER","OK","public 2 year","90","133104"
"3103800","31038","SOUTHERN SCHOOL OF BEAUTY","OK","proprietary","73","189657"
"3008700","30087","SOUTHWEST TECHNOLOGY CENTER DISTRICT # 27","OK","public 2 year","70","163959"
"318000","3180","SOUTHWESTERN CHRISTIAN UNIVERSITY","OK","private 4 year","130","333605"
"318100","3181","SOUTHWESTERN OKLAHOMA STATE UNIVERSITY","OK","public 4 year","1817","4794791"
"767800","7678","SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY","OK","proprietary","577","1355178"
"2177900","14853","STATE BARBER AND HAIR DESIGN COLLEGE","OK","proprietary","47","109663"
"3024700","30247","STILLWATER BEAUTY ACADEMY","OK","proprietary","36","90037"
"3078500","30785","TECHNICAL INSTITUTE OF COSMETOLOGY ARTS & SCIENCES","OK","proprietary","14","31417"
"861900","8619","TRI COUNTY TECHNOLOGY CENTER","OK","public 2 year","98","235719"
"976300","9763","TULSA COMMUNITY COLLEGE","OK","public 2 year","4654","9025118"
"531100","12572","TULSA TECHNOLOGY CENTER DISTRICT 18","OK","public 2 year","208","419619"
"961800","15733","TULSA WELDING SCHOOL","OK","proprietary","935","2155564"
"315200","3152","UNIVERSITY OF CENTRAL OKLAHOMA","OK","public 4 year","4133","9624966"
"318400","3184","UNIVERSITY OF OKLAHOMA - NORMAN CAMPUS","OK","public 4 year","4348","11645392"
"316700","3167","UNIVERSITY OF SCIENCE & ARTS OF OKLAHOMA","OK","public 4 year","580","1543090"
"318500","3185","UNIVERSITY OF TULSA (THE)","OK","private 4 year","501","1380202"
"791100","7911","VIRGIL'S BEAUTY COLLEGE","OK","proprietary","38","89895"
"2600500","26005","WES WATKINS TECHNOLOGY CENTER SCHOOL DISTRICT #25","OK","public 2 year","127","308656"
"314600","3146","WESTERN OKLAHOMA STATE COLLEGE","OK","public 2 year","707","1593570"
"1076200","10762","WESTERN TECHNOLOGY CENTER SCHOOL DISTRICT NO. 12","OK","public 2 year","114","246396"
"2531200","16979","WOODWARD BEAUTY COLLEGE","OK","proprietary","7","16200"
"2556500","17166","YUKON BEAUTY COLLEGE","OK","proprietary","23","52322"
"3783400","37834","ABDILL CAREER COLLEGE","OR","proprietary","51","82701"
"1050700","10507","ACADEMY OF HAIR DESIGN","OR","proprietary","55","143153"
"3042500","30425","APOLLO COLLEGE - PORTLAND","OR","proprietary","1352","3186372"
"781900","7819","ART INSTITUTE OF PORTLAND (THE)","OR","proprietary","727","1738296"
"2154400","15090","BEAU MONDE COLLEGE OF HAIR DESIGN","OR","proprietary","95","230022"
"2553800","17143","BEAVERTON SCHOOL OF BEAUTY","OR","proprietary","12","18091"
"3668300","36683","BIRTHINGWAY COLLEGE OF MIDWIFERY","OR","private 4 year","32","73847"
"318600","3186","BLUE MOUNTAIN COMMUNITY COLLEGE","OR","public 2 year","649","1459119"
"318800","3188","CENTRAL OREGON COMMUNITY COLLEGE","OR","public 2 year","1136","2263835"
"321800","3218","CHEMEKETA COMMUNITY COLLEGE","OR","public 2 year","3665","8261793"
"487800","4878","CLACKAMAS COMMUNITY COLLEGE","OR","public 2 year","1253","2747035"
"318900","3189","CLATSOP COMMUNITY COLLEGE","OR","public 2 year","331","687948"
"2106100","14006","COLLEGE OF COSMETOLOGY","OR","proprietary","62","149312"
"2337900","16618","COLLEGE OF HAIR DESIGN CAREERS","OR","proprietary","49","150860"
"2104900","14581","COLLEGE OF LEGAL ARTS","OR","proprietary","71","135068"
"888700","8887","CONCORDE CAREER INSTITUTE","OR","proprietary","741","1521647"
"319100","3191","CONCORDIA UNIVERSITY","OR","private 4 year","360","914807"
"133900","1339","CORBAN COLLEGE","OR","private 4 year","263","642277"
"319300","3193","EASTERN OREGON UNIVERSITY","OR","public 4 year","1214","3038715"
"3074500","30745","EAST-WEST COLLEGE OF THE HEALING ARTS","OR","proprietary","88","91492"
"2159700","15167","EUGENE BIBLE COLLEGE","OR","private 4 year","82","197083"
"907900","9079","EVEREST COLLEGE","OR","proprietary","2882","5627789"
"319400","3194","GEORGE FOX UNIVERSITY","OR","private 4 year","486","1227388"
"3932400","39324","GUTENBERG COLLEGE","OR","private 4 year","7","21850"
"3428300","34283","KLAMATH COMMUNITY COLLEGE","OR","public 2 year","553","1146253"
"319600","3196","LANE COMMUNITY COLLEGE","OR","public 2 year","4125","9456869"
"319700","3197","LEWIS & CLARK COLLEGE","OR","private 4 year","273","714138"
"319800","3198","LINFIELD COLLEGE","OR","private 4 year","489","1131063"
"693800","6938","LINN-BENTON COMMUNITY COLLEGE","OR","public 2 year","1711","3814553"
"319900","3199","MARYLHURST UNIVERSITY","OR","private 4 year","281","585265"
"320300","3203","MOUNT ANGEL SEMINARY","OR","private 4 year","12","46575"
"320400","3204","MOUNT HOOD COMMUNITY COLLEGE","OR","public 2 year","2038","4209240"
"320600","3206","MULTNOMAH BIBLE COLLEGE/SEMINARY","OR","private 4 year","224","608315"
"320800","3208","NORTHWEST CHRISTIAN COLLEGE","OR","private 4 year","200","492797"
"2101000","14351","NORTHWEST COLLEGE","OR","proprietary","83","209957"
"2578800","17338","NORTHWEST NANNIES INSTITUTE","OR","proprietary","19","51248"
"3007300","30073","OREGON COLLEGE OF ART & CRAFT","OR","private 4 year","61","178320"
"488200","4883","OREGON HEALTH & SCIENCE UNIVERSITY","OR","public 4 year","162","473901"
"321100","3211","OREGON INSTITUTE OF TECHNOLOGY","OR","public 4 year","858","2312332"
"321000","3210","OREGON STATE UNIVERSITY","OR","public 4 year","4227","10920273"
"320700","3207","PACIFIC NORTHWEST COLLEGE OF ART","OR","private 4 year","180","414833"
"321200","3212","PACIFIC UNIVERSITY","OR","private 4 year","342","973391"
"1234800","12348","PHAGANS' BEAUTY COLLEGE","OR","proprietary","67","145810"
"1234700","12347","PHAGANS' CENTRAL OREGON BEAUTY COLLEGE","OR","proprietary","95","224397"
"3185300","31853","PHAGANS' GRANTS PASS COLLEGE OF BEAUTY","OR","proprietary","68","173153"
"1012200","10122","PHAGANS' MEDFORD BEAUTY SCHOOL","OR","proprietary","82","199559"
"3074400","30744","PHAGANS' NEWPORT ACADEMY OF COSMETOLOGY CAREERS","OR","proprietary","37","85329"
"1235100","12351","PHAGANS' SCHOOL OF BEAUTY","OR","proprietary","57","128926"
"1235000","12350","PHAGANS' SCHOOL OF HAIR DESIGN","OR","proprietary","48","115189"
"2201900","13905","PHAGANS' SCHOOL OF HAIR DESIGN","OR","proprietary","114","294167"
"1300800","13130","PHAGANS' TIGARD BEAUTY SCHOOL","OR","proprietary","25","62458"
"2330100","16520","PIONEER PACIFIC COLLEGE","OR","proprietary","1135","2520219"
"321300","3213","PORTLAND COMMUNITY COLLEGE","OR","public 2 year","6832","14565248"
"321600","3216","PORTLAND STATE UNIVERSITY","OR","public 4 year","5888","14970075"
"321700","3217","REED COLLEGE","OR","private 4 year","197","522265"
"1018200","10071","ROGUE COMMUNITY COLLEGE","OR","public 2 year","2228","4269661"
"2344100","16669","ROSEBURG BEAUTY COLLEGE","OR","proprietary","30","72572"
"321900","3219","SOUTHERN OREGON UNIVERSITY","OR","public 4 year","1417","3717082"
"322000","3220","SOUTHWESTERN OREGON COMMUNITY COLLEGE","OR","public 2 year","700","1607127"
"958100","9581","SPRINGFIELD COLLEGE OF BEAUTY","OR","proprietary","75","166915"
"322100","3221","TREASURE VALLEY COMMUNITY COLLEGE","OR","public 2 year","859","1910700"
"322200","3222","UMPQUA COMMUNITY COLLEGE","OR","public 2 year","899","2107683"
"322300","3223","UNIVERSITY OF OREGON","OR","public 4 year","3677","9849317"
"322400","3224","UNIVERSITY OF PORTLAND","OR","private 4 year","427","1089930"
"3642300","36423","VALLEY MEDICAL COLLEGE","OR","proprietary","60","139764"
"322500","3225","WARNER PACIFIC COLLEGE","OR","private 4 year","302","742672"
"3022600","30226","WESTERN CULINARY INSTITUTE","OR","proprietary","1653","4043824"
"320900","3209","WESTERN OREGON UNIVERSITY","OR","public 4 year","1311","3313956"
"1230900","12309","WESTERN STATES CHIROPRACTIC COLLEGE","OR","private 4 year","4","4490"
"322700","3227","WILLAMETTE UNIVERSITY","OR","private 4 year","399","1028247"
"708700","7087","ABINGTON MEMORIAL HOSPITAL DIXON SCHOOL OF NURSING","PA","private 2 year","33","81120"
"2289700","16160","ACADEMY OF CREATIVE HAIR DESIGN","PA","proprietary","54","132989"
"2178900","15379","ACADEMY OF HAIR DESIGN","PA","proprietary","23","43328"
"322900","3229","ALBRIGHT COLLEGE","PA","private 4 year","530","1316615"
"323000","3230","ALLEGHENY COLLEGE","PA","private 4 year","382","980498"
"3011500","30115","ALLIED MEDICAL AND TECHNICAL INSTITUTE","PA","proprietary","327","731288"
"3011600","30116","ALLIED MEDICAL AND TECHNICAL INSTITUTE","PA","proprietary","322","749693"
"3072400","30724","ALL-STATE CAREER SCHOOL","PA","proprietary","128","182028"
"2495500","17218","ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL","PA","proprietary","804","1487005"
"2290400","16163","ALTOONA BEAUTY SCHOOL","PA","proprietary","32","55541"
"323300","3233","ALVERNIA COLLEGE","PA","private 4 year","572","1353306"
"743000","7430","ANTONELLI INSTITUTE","PA","proprietary","69","184363"
"3067000","30670","ANTONELLI MEDICAL & PROFESSIONAL INSTITUTE","PA","proprietary","55","107196"
"323500","3235","ARCADIA UNIVERSITY","PA","private 4 year","543","1364166"
"835000","8350","ART INSTITUTE OF PHILADELPHIA (THE) -","PA","proprietary","1850","4478513"
"747000","7470","ART INSTITUTE OF PITTSBURGH (THE)","PA","proprietary","5475","8448781"
"1162100","11621","AUTOMOTIVE TRAINING CENTER","PA","proprietary","251","614702"
"3110700","31107","AVIATION INSTITUTE OF MAINTENANCE","PA","proprietary","234","488942"
"267000","2670","BAPTIST BIBLE COLLEGE OF PENNSYLVANIA","PA","private 4 year","252","595235"
"1191900","11919","BEAVER FALLS BEAUTY ACADEMY","PA","proprietary","54","112842"
"782600","7826","BEREAN INSTITUTE","PA","private 2 year","169","435166"
"2253900","17149","BERKS TECHNICAL INSTITUTE","PA","proprietary","544","1284736"
"3101500","31015","BIDWELL TRAINING CENTER","PA","private 2 year","15","40300"
"331500","3315","BLOOMSBURG UNIVERSITY OF PENNSYLVANIA","PA","public 4 year","1970","4988727"
"972100","9721","BRADFORD SCHOOL","PA","proprietary","319","850235"
"2557800","17171","BRADLEY ACADEMY FOR THE VISUAL ARTS","PA","proprietary","262","549072"
"488700","4887","BRANDYWINE SCHOOL OF NURSING","PA","proprietary","14","37795"
"322800","3228","BRYN ATHYN COLLEGE OF THE NEW CHURCH","PA","private 4 year","23","58718"
"323700","3237","BRYN MAWR COLLEGE","PA","private 4 year","210","583186"
"323800","3238","BUCKNELL UNIVERSITY","PA","private 4 year","301","791925"
"323900","3239","BUCKS COUNTY COMMUNITY COLLEGE","PA","public 2 year","1169","2476487"
"2270500","16563","BUCKS COUNTY SCHOOL OF BEAUTY CULTURE","PA","proprietary","32","59158"
"2092500","14254","BUSINESS INSTITUTE OF PENNSYLVANIA","PA","proprietary","180","464829"
"2544300","17146","BUTLER BEAUTY SCHOOL","PA","proprietary","119","265828"
"324000","3240","BUTLER COUNTY COMMUNITY COLLEGE","PA","public 2 year","1206","2617481"
"324100","3241","CABRINI COLLEGE","PA","private 4 year","321","823642"
"331600","3316","CALIFORNIA UNIVERSITY OF PENNSYLVANIA","PA","public 4 year","2179","5542388"
"488900","4889","CAMBRIA ROWE BUSINESS COLLEGE","PA","proprietary","337","846304"
"3098600","15035","CAREER TECHNOLOGY CENTER OF LACKAWANNA COUNTY","PA","public 2 year","58","105665"
"2609500","26095","CAREER TRAINING ACADEMY","PA","proprietary","201","443831"
"330300","3303","CARLOW UNIVERSITY","PA","private 4 year","673","1694133"
"324200","3242","CARNEGIE-MELLON UNIVERSITY","PA","private 4 year","681","1865381"
"324300","3243","CEDAR CREST COLLEGE","PA","private 4 year","610","1426728"
"752900","7529","CENTER FOR ARTS & TECHNOLOGY","PA","public 2 year","79","210416"
"3126000","31260","CENTER FOR INNOVATIVE TRAINING AND EDUCATION (CITE)","PA","proprietary","2","3000"
"489000","4890","CENTRAL PENNSYLVANIA COLLEGE","PA","proprietary","457","874551"
"533500","15445","CENTRAL PENNYSLVANIA INSTITUTE OF SCIENCE AND TECHNOL","PA","public 2 year","36","98497"
"2151500","15168","CENTRAL SUSQUEHANNA LPN CAREER CENTER","PA","public 2 year","68","132641"
"324400","3244","CHATHAM COLLEGE","PA","private 4 year","201","516505"
"324500","3245","CHESTNUT HILL COLLEGE","PA","private 4 year","448","1081253"
"331700","3317","CHEYNEY UNIVERSITY OF PENNSYLVANIA","PA","public 4 year","1130","3652566"
"2289800","16146","CHI INSTITUTE - SOUTHAMPTON","PA","proprietary","1692","4153841"
"778100","7781","CHI INSTITUTE/RETS CAMPUS","PA","proprietary","2878","6458500"
"844100","8441","CHUBB INSTITUTE KEYSTONE SCHOOL","PA","proprietary","963","1965955"
"653400","6534","CITIZENS SCHOOL OF NURSING","PA","private 2 year","53","146332"
"2550000","17091","CLARION COUNTY CAREER CENTER PRACTICAL NURSING","PA","public 2 year","40","101796"
"331800","3318","CLARION UNIVERSITY OF PENNSYLVANIA","PA","public 4 year","1901","4863336"
"2169600","15422","CLEARFIELD COUNTY CAREER AND TECHNOLOGY CENTER","PA","public 2 year","57","135270"
"324700","3247","COLLEGE MISERICORDIA","PA","private 4 year","500","1172836"
"2536600","17034","COMMONWEALTH TECHNICAL INSTITUTE","PA","public 2 year","209","555996"
"323100","3231","COMMUNITY COLLEGE OF ALLEGHENY COUNTY","PA","public 2 year","6283","13031056"
"680700","6807","COMMUNITY COLLEGE OF BEAVER COUNTY","PA","public 2 year","871","2052991"
"324900","3249","COMMUNITY COLLEGE OF PHILADELPHIA","PA","public 2 year","10312","21867102"
"653700","6537","CONEMAUGH VALLEY MEMORIAL HOSPITAL","PA","private 4 year","66","153934"
"2289600","16170","CONSOLIDATED SCHOOL OF BUSINESS","PA","proprietary","102","247236"
"3029900","30299","CONSOLIDATED SCHOOL OF BUSINESS","PA","proprietary","173","438342"
"3766300","37663","CORTIVA INSTITUTE - PENNSYLVANIA SCHOOL OF MUSCLE THE","PA","proprietary","34","39817"
"1005500","15520","CRAWFORD COUNTY AREA VOCATIONAL TECHNICAL SCHOOL PRAC","PA","public 2 year","20","68496"
"325100","3251","CURTIS INSTITUTE OF MUSIC","PA","private 4 year","14","33750"
"3072600","30726","DCI CAREER INSTITUTE","PA","proprietary","141","362523"
"918600","9186","DEAN INSTITUTE OF TECHNOLOGY","PA","proprietary","79","182451"
"711000","7110","DELAWARE COUNTY COMMUNITY COLLEGE","PA","public 2 year","2447","5087103"
"3128400","31284","DELAWARE COUNTY TECHNICAL SCHOOL","PA","public 2 year","84","201240"
"2492500","16755","DELAWARE VALLEY ACADEMY OF MEDICAL & DENTAL ASSISTANT","PA","proprietary","200","530602"
"325200","3252","DELAWARE VALLEY COLLEGE OF SCIENCE & AGRICULTURE","PA","private 4 year","377","944595"
"398600","3986","DESALES UNIVERSITY","PA","private 4 year","358","739047"
"325300","3253","DICKINSON COLLEGE","PA","private 4 year","213","570050"
"2068300","13957","DOUGLAS EDUCATION CENTER","PA","proprietary","191","498874"
"3031600","30316","DPT BUSINESS SCHOOL","PA","proprietary","1644","4159978"
"325600","3256","DREXEL UNIVERSITY","PA","private 4 year","2024","5109279"
"489300","4893","DUBOIS BUSINESS COLLEGE","PA","proprietary","277","702765"
"325800","3258","DUQUESNE UNIVERSITY OF THE HOLY SPIRIT","PA","private 4 year","1159","2514164"
"332000","3320","EAST STROUDSBURG UNIVERSITY","PA","public 4 year","1213","2989395"
"2492600","16763","EASTERN CENTER FOR ARTS AND TECHNOLOGY-PRACTICAL NURS","PA","public 2 year","66","143746"
"325900","3259","EASTERN UNIVERSITY","PA","private 4 year","582","1467230"
"332100","3321","EDINBORO UNIVERSITY OF PENNSYLVANIA","PA","public 4 year","2494","6458352"
"326200","3262","ELIZABETHTOWN COLLEGE","PA","private 4 year","321","728932"
"1054200","10542","EMPIRE BEAUTY SCHOOL","PA","proprietary","5720","11985321"
"653900","6539","EPISCOPAL SCHOOL OF NURSING","PA","private 4 year","75","167622"
"489400","4894","ERIE BUSINESS CENTER","PA","proprietary","528","1146162"
"2203900","14695","ERIE INSTITUTE OF TECHNOLOGY","PA","proprietary","132","346117"
"709100","7091","EVEREST INSTITUTE","PA","proprietary","1067","1977223"
"533000","15946","FAYETTE COUNTY AREA VOCATIONAL TECHNOLOGY","PA","public 2 year","73","175103"
"972300","9723","FRANKFORD HOSPITAL SCHOOL OF NURSING","PA","private 4 year","88","208689"
"326500","3265","FRANKLIN & MARSHALL COLLEGE","PA","private 4 year","181","515113"
"791600","15456","FRANKLIN COUNTY CAREER AND TECHNOLOGY CENTER","PA","public 2 year","20","56406"
"326600","3266","GANNON UNIVERSITY","PA","private 4 year","731","1833741"
"3128800","31288","GECAC TRAINING INSTITUTE","PA","private 2 year","37","74575"
"326700","3267","GENEVA COLLEGE","PA","private 4 year","581","1341207"
"326800","3268","GETTYSBURG COLLEGE","PA","private 4 year","260","680818"
"2112200","14820","GREAT LAKES INSTITUTE OF TECHNOLOGY","PA","proprietary","481","1076946"
"1086000","15272","GREATER ALTOONA CAREER & TECHNOLOGY CENTER","PA","public 2 year","97","249709"
"1000600","16626","GREATER JOHNSTOWN AREA VOCATIONAL TECHNICAL SCHOOL -","PA","public 2 year","103","236885"
"1096300","16825","GREENE COUNTY CAREER & TECHNOLOGY CENTER","PA","public 2 year","23","75562"
"327000","3270","GWYNEDD-MERCY COLLEGE","PA","private 4 year","377","1050620"
"2276600","16084","HANOVER PUBLIC SCHOOL DISTRICT PRACTICAL NURSING PROG","PA","public 2 year","20","61287"
"327200","3272","HARCUM COLLEGE","PA","private 2 year","363","916262"
"327300","3273","HARRISBURG AREA COMMUNITY COLLEGE","PA","public 2 year","5254","10342668"
"3948300","39483","HARRISBURG UNIVERSITY OF SCIENCE AND TECHNOLOGY","PA","private 4 year","54","143674"
"3085200","30852","HARRISON CAREER INSTITUTE","PA","proprietary","95","167712"
"327400","3274","HAVERFORD COLLEGE","PA","private 4 year","115","328925"
"2554500","25545","HAZLETON AREA VOCATIONAL TECHNICAL SCHOOL PRACTICAL N","PA","public 2 year","30","104600"
"657600","6576","HERITAGE VALLEY HEALTH SYSTEM","PA","private 4 year","38","97168"
"327500","3275","HOLY FAMILY UNIVERSITY","PA","private 4 year","610","1540138"
"3535300","35353","HUNTINGDON COUNTY CAREER AND TECHNOLOGY CENTER","PA","public 2 year","18","36728"
"746900","7469","HUSSIAN SCHOOL OF ART","PA","proprietary","44","126768"
"327600","3276","IMMACULATA UNIVERSITY","PA","private 4 year","340","690959"
"2350200","23502","INDIANA COUNTY TECHNOLOGY CENTER","PA","public 2 year","9","24259"
"327700","3277","INDIANA UNIVERSITY OF PENNSYLVANIA - MAIN CAMPUS","PA","public 4 year","3960","10309077"
"820000","8200","JAMESON MEMORIAL HOSPITAL SCHOOL OF NURSING","PA","private 2 year","38","95564"
"2616100","26161","JEAN MADELINE AVEDA INSTITUTE","PA","proprietary","144","342248"
"865300","16566","JEFFERSON COUNTY DUBOIS AREA VOCATIONAL TECHL SCHOOL","PA","public 2 year","42","93079"
"3103300","31033","JNA INSTITUTE OF CULINARY ARTS","PA","proprietary","71","182021"
"2114200","14734","JOHNSON COLLEGE","PA","private 2 year","142","368979"
"327900","3279","JUNIATA COLLEGE","PA","private 4 year","267","678960"
"491000","4910","KAPLAN CAREER INSTITUTE","PA","proprietary","1885","4423897"
"743600","7436","KAPLAN CAREER INSTITUTE - ICM CAMPUS","PA","proprietary","1335","3067995"
"328000","3280","KEYSTONE COLLEGE","PA","private 4 year","708","1670160"
"2234200","15770","KEYSTONE TECHNICAL INSTITUTE","PA","proprietary","170","443768"
"328200","3282","KINGS COLLEGE","PA","private 4 year","474","1191208"
"332200","3322","KUTZTOWN UNIVERSITY","PA","public 4 year","1928","5035323"
"3236400","32364","L T INTERNATIONAL BEAUTY SCHOOL","PA","proprietary","170","468979"
"398700","3987","LA ROCHE COLLEGE","PA","private 4 year","339","838129"
"328700","3287","LA SALLE UNIVERSITY","PA","private 4 year","1044","2622846"
"328300","3283","LACKAWANNA COLLEGE","PA","private 2 year","823","1783170"
"328400","3284","LAFAYETTE COLLEGE","PA","private 4 year","201","527544"
"328500","3285","LANCASTER BIBLE COLLEGE","PA","private 4 year","194","438835"
"2310800","16342","LANCASTER COUNTY CAREER AND TECHNOLOGY CENTER","PA","public 2 year","243","553552"
"986300","9863","LANCASTER GENERAL COLLEGE OF NURSING AND HEALTH SCIEN","PA","private 2 year","107","213919"
"2212700","15630","LANCASTER SCHOOL OF COSMETOLOGY","PA","proprietary","77","153573"
"777900","7779","LANSDALE SCHOOL OF BUSINESS","PA","proprietary","202","398968"
"2292700","16197","LANSDALE SCHOOL OF COSMETOLOGY","PA","proprietary","20","34470"
"2546200","17118","LAUREL BUSINESS INSTITUTE","PA","proprietary","334","875813"
"2545000","17212","LAWRENCE COUNTY CAREER AND TECHNICAL CENTER","PA","public 2 year","42","108910"
"2330300","16494","LEBANON COUNTY CAREER AND TECHNOLOGY CENTER","PA","public 2 year","49","121222"
"328800","3288","LEBANON VALLEY COLLEGE","PA","private 4 year","258","591211"
"681000","6810","LEHIGH CARBON COMMUNITY COLLEGE","PA","public 2 year","1920","3919527"
"328900","3289","LEHIGH UNIVERSITY","PA","private 4 year","459","1160678"
"888900","8889","LEHIGH VALLEY COLLEGE","PA","proprietary","611","1355121"
"2282500","16100","LENAPE AREA VOCATIONAL TECHNICAL SCHOOL","PA","public 2 year","89","183838"
"2118000","14300","LEVITTOWN BEAUTY ACADEMY","PA","proprietary","54","107609"
"775900","7759","LINCOLN TECHNICAL INSTITUTE","PA","proprietary","510","1144044"
"783200","7832","LINCOLN TECHNICAL INSTITUTE","PA","proprietary","607","1433461"
"329000","3290","LINCOLN UNIVERSITY","PA","public 4 year","1190","3603638"
"332300","3323","LOCK HAVEN UNIVERSITY OF PENNSYLVANIA","PA","public 4 year","1515","3795636"
"681100","6811","LUZERNE COUNTY COMMUNITY COLLEGE","PA","public 2 year","1934","4439890"
"329300","3293","LYCOMING COLLEGE","PA","private 4 year","331","803442"
"2206200","15603","MAGNOLIA SCHOOL","PA","proprietary","67","170107"
"329400","3294","MANOR COLLEGE","PA","private 2 year","312","666259"
"332400","3324","MANSFIELD UNIVERSITY","PA","public 4 year","1201","3179919"
"329600","3296","MARYWOOD UNIVERSITY","PA","private 4 year","610","1514946"
"489800","4898","MCCANN SCHOOL OF BUSINESS & TECHNOLOGY","PA","proprietary","1672","3493710"
"2362300","16831","MERCER COUNTY CAREER CENTER","PA","public 2 year","45","113460"
"489900","4899","MERCY HOSPITAL SCHOOL OF NURSING","PA","private 2 year","25","66026"
"329700","3297","MERCYHURST COLLEGE","PA","private 4 year","1122","2784033"
"329800","3298","MESSIAH COLLEGE","PA","private 4 year","408","1007042"
"3109100","31091","METROPOLITAN CAREER CENTER/COMPUTER TECHNOLOGY INSTIT","PA","private 2 year","136","343869"
"2158300","15206","MIFFLIN-JUNIATA CAREER AND TECHNOLOGY CENTER","PA","public 2 year","42","91028"
"332500","3325","MILLERSVILLE UNIVERSITY","PA","public 4 year","1531","3662449"
"445200","4452","MONTGOMERY COUNTY COMMUNITY COLLEGE","PA","public 2 year","1870","3821584"
"330000","3300","MOORE COLLEGE OF ART & DESIGN","PA","private 4 year","175","517216"
"330100","3301","MORAVIAN COLLEGE","PA","private 4 year","290","752121"
"330200","3302","MOUNT ALOYSIUS COLLEGE","PA","private 4 year","688","1645794"
"330400","3304","MUHLENBERG COLLEGE","PA","private 4 year","146","343135"
"3952300","39523","NATIONAL MASSAGE THERAPY INSTITUTE","PA","proprietary","61","92711"
"3439400","34394","NAWCC SCHOOL OF HOROLOGY","PA","private 2 year","2","4361"
"398800","3988","NEUMANN COLLEGE","PA","private 4 year","627","1554286"
"778000","7780","NEW CASTLE SCHOOL OF TRADES","PA","proprietary","491","1143282"
"490100","4901","NEWPORT BUSINESS INSTITUTE","PA","proprietary","46","116244"
"491400","4914","NEWPORT BUSINESS INSTITUTE","PA","proprietary","96","234751"
"3471400","34714","NORTH CENTRAL INDUSTRIAL TECHNICAL EDUCATION CENTER","PA","private 2 year","21","48896"
"719100","7191","NORTHAMPTON COUNTY AREA COMMUNITY COLLEGE","PA","public 2 year","2318","4674701"
"2161400","15052","NORTHEASTERN HOSPITAL SCHOOL OF NURSING","PA","private 4 year","65","141191"
"2353100","16702","NORTHERN TIER CAREER CENTER","PA","public 2 year","45","100508"
"3950500","39505","NORTHWEST REGIONAL TECHNOLOGY INSTITUTE","PA","proprietary","24","48018"
"2153500","15063","OAKBRIDGE ACADEMY OF ARTS","PA","proprietary","43","113683"
"2183000","15427","ORLEANS TECHNICAL INSTITUTE","PA","private 2 year","621","1214261"
"2289500","16162","PACE INSTITUTE","PA","proprietary","195","449709"
"330900","3309","PEIRCE COLLEGE","PA","private 4 year","1185","2239154"
"944900","5939","PENNCO TECH","PA","proprietary","382","908239"
"2119300","14822","PENNSYLVANIA ACADEMY OF COSMETOLOGY ARTS & SCIENCES","PA","proprietary","89","195461"
"2107300","14653","PENNSYLVANIA ACADEMY OF THE FINE ARTS","PA","private 4 year","66","196232"
"2269900","16021","PENNSYLVANIA COLLEGE OF ART & DESIGN","PA","private 4 year","62","155480"
"339500","3395","PENNSYLVANIA COLLEGE OF TECHNOLOGY","PA","public 4 year","2338","5593023"
"490200","4902","PENNSYLVANIA COMMERCIAL COLLEGE","PA","proprietary","440","859895"
"3006800","30068","PENNSYLVANIA CULINARY INSTITUTE","PA","proprietary","1162","3063514"
"2330600","16508","PENNSYLVANIA GUNSMITH SCHOOL","PA","proprietary","17","46625"
"3180400","31804","PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE","PA","public 2 year","534","1136447"
"2574800","17353","PENNSYLVANIA INSTITUTE OF TAXIDERMY","PA","proprietary","7","11125"
"1099800","10998","PENNSYLVANIA INSTITUTE OF TECHNOLOGY","PA","private 2 year","841","2289376"
"2255200","22552","PENNSYLVANIA SCHOOL OF BUSINESS","PA","proprietary","504","1141467"
