"OPEID","PELLID","Name","State","Type & Control","Recipients","Awards"
"3400300","34003","CAREER QUEST","TX","proprietary","301","690121.43999999994"
"3091200","30912","CAREERS UNLIMITED","TX","proprietary","111","276404"
"3105900","31059","CAREERS UNLIMITED","TX","proprietary","774","2251151.7200000002"
"356100","14035","CEDAR VALLEY COLLEGE","TX","public 2 year","14129","31284933.649999999"
"2604700","26047","CENTER FOR ADVANCED LEGAL STUDIES","TX","proprietary","169","400910.25"
"2239100","13984","CENTRAL TEXAS BEAUTY COLLEGE #2","TX","proprietary","218","515611"
"400300","4003","CENTRAL TEXAS COLLEGE","TX","public 2 year","4282","8813637.1600000001"
"1062400","10624","CENTRAL TEXAS COMMERCIAL COLLEGE","TX","proprietary","88","193748.38"
"1293000","12930","CHARLES & SUE'S SCHOOL OF HAIR DESIGN","TX","proprietary","61","154740.01999999999"
"355300","3553","CISCO JUNIOR COLLEGE","TX","public 2 year","1669","3619521.5"
"355400","3554","CLARENDON COLLEGE","TX","public 2 year","423","1101500.5800000001"
"354600","3546","COASTAL BEND COLLEGE","TX","public 2 year","1761","4208496"
"3422400","34224","COLLEGE OF BIBLICAL STUDIES-HOUSTON","TX","private 4 year","226","474641.83000000002"
"3189400","31894","COLLEGE OF SAINT THOMAS MORE","TX","private 4 year","7","17031"
"709600","7096","COLLEGE OF THE MAINLAND","TX","public 2 year","1049","2221297.8599999999"
"2361400","16792","COLLIN COUNTY COMMUNITY COLLEGE","TX","public 2 year","2256","4883968.4800000004"
"355600","3556","COMMONWEALTH INSTITUTE OF FUNERAL SERVICE","TX","private 2 year","79","142569"
"2572000","17276","COMPUTER CAREER CENTER","TX","proprietary","478","1275733"
"3885400","38854","COMPUTER LABS","TX","proprietary","5","9125"
"3542300","35423","CONCORDE CAREER INSTITUTE","TX","proprietary","1077","2401320"
"355700","3557","CONCORDIA UNIVERSITY AT AUSTIN","TX","private 4 year","308","724381.68000000005"
"2058600","13700","CONLEE'S COLLEGE OF COSMETOLOGY","TX","proprietary","38","89345"
"3509400","35094","CORYELL COSMETOLOGY COLLEGE","TX","proprietary","32","77853"
"1248300","12483","COSMETOLOGY CAREER CENTER","TX","proprietary","88","193828"
"2119200","14840","COURT REPORTING INSTITUTE OF DALLAS","TX","proprietary","686","1489246.29"
"661200","14107","COVENANT SCHOOL OF NURSING AND ALLIED HEALTH","TX","private 2 year","106","279493.76000000001"
"3727600","37276","CULINARY ACADEMY OF AUSTIN","TX","proprietary","19","37861"
"3723300","37233","CULINARY INSTITUTE ALAIN AND MARIE LENOTRE","TX","proprietary","22","56949"
"356000","3560","DALLAS BAPTIST UNIVERSITY","TX","private 4 year","993","2189317.3900000001"
"3682400","36824","DALLAS BARBER & STYLIST COLLEGE","TX","proprietary","118","308818.40000000002"
"694100","6941","DALLAS CHRISTIAN COLLEGE","TX","private 4 year","135","303983"
"1076100","10761","DALLAS INSTITUTE OF FUNERAL SERVICE","TX","private 2 year","89","145968"
"356300","3563","DEL MAR COLLEGE","TX","public 2 year","4495","9683001.5399999991"
"1248100","12481","DOLPHIN TECHNICAL INSTITUTES","TX","proprietary","19","39450"
"356400","3564","EAST TEXAS BAPTIST UNIVERSITY","TX","private 4 year","632","1395372"
"1038700","10387","EL PASO COUNTY COMMUNITY COLLEGE DISTRICT","TX","public 2 year","14266","36077973.340000004"
"2267100","16008","EXPOSITO SCHOOL OF HAIR DESIGN","TX","proprietary","52","110968"
"3237400","32374","FARIS COMPUTER SCHOOL","TX","proprietary","27","43333.360000000001"
"2306700","14547","FORT WORTH BEAUTY SCHOOL","TX","proprietary","131","259898.91"
"356800","3568","FRANK PHILLIPS COLLEGE","TX","public 2 year","504","1203624"
"2276000","13682","FRANKLIN BEAUTY SCHOOL #2","TX","proprietary","129","347758"
"497200","4972","GALVESTON COLLEGE","TX","public 2 year","976","2107975.98"
"357000","3570","GRAYSON COUNTY COLLEGE","TX","public 2 year","1355","2981479"
"1050900","10509","HALLMARK INSTITUTE OF AERONAUTICS-","TX","proprietary","798","1807536"
"357100","3571","HARDIN-SIMMONS UNIVERSITY","TX","private 4 year","686","1753434.9099999999"
"357300","3573","HILL COLLEGE","TX","public 2 year","973","2242464.25"
"357600","3576","HOUSTON BAPTIST UNIVERSITY","TX","private 4 year","771","1873304"
"1063300","10422","HOUSTON COMMUNITY COLLEGE","TX","public 2 year","12311","25331772.52"
"2527500","16945","HOUSTON TRAINING SCHOOLS","TX","proprietary","898","2061759"
"3885700","38857","HOUSTON'S TRAINING AND EDUCATION CENTER (H-TEC)","TX","proprietary","224","490244.56"
"357400","3574","HOWARD COUNTY JUNIOR COLLEGE","TX","public 2 year","1093","2322187.8599999999"
"357500","3575","HOWARD PAYNE UNIVERSITY","TX","private 4 year","534","1393235"
"357700","3577","HUSTON - TILLOTSON UNIVERSITY","TX","private 4 year","493","1398326.5900000001"
"3075400","30754","ICC TECHNICAL INSTITUTE","TX","private 2 year","104","313419"
"2572200","17278","INSTITUTE OF COSMETOLOGY","TX","proprietary","19","43229.050000000003"
"2331300","16506","INTERACTIVE LEARNING SYSTEMS","TX","proprietary","1107","2879306"
"1293200","12932","INTERNATIONAL BEAUTY COLLEGE","TX","proprietary","61","138589"
"1248800","16987","INTERNATIONAL BEAUTY COLLEGE #3","TX","proprietary","58","124839"
"908200","9082","INTERNATIONAL BUSINESS COLLEGE","TX","proprietary","742","1747399.3200000001"
"2538900","25389","INTERNATIONAL BUSINESS COLLEGE-","TX","proprietary","456","949503.58999999997"
"3731300","37313","INTERNATIONAL RENOWNED BEAUTY ACADEMY","TX","proprietary","59","104655.56"
"2580100","17363","IVERSON BUSINESS SCHOOL AND COURT REPORTING","TX","proprietary","716","1478132.71"
"357900","3579","JACKSONVILLE COLLEGE-MAIN CAMPUS","TX","private 2 year","173","415637"
"363700","3637","JARVIS CHRISTIAN COLLEGE","TX","private 4 year","544","1483080.6599999999"
"3680300","36803","JAY'S TECHNICAL INSTITUTE","TX","proprietary","155","371349.94"
"3035200","30352","JONES BEAUTY COLLEGE","TX","proprietary","157","397733"
"2318200","16404","KD STUDIO","TX","proprietary","85","222822"
"358000","3580","KILGORE COLLEGE","TX","public 2 year","2365","5434089.4199999999"
"3556400","35564","KUSSAD INSTITUTE OF COURT REPORTING","TX","proprietary","18","43670"
"3627300","36273","LAMAR INSTITUTE OF TECHNOLOGY","TX","public 2 year","1153","2525393"
"2358200","16748","LAMAR STATE COLLEGE - ORANGE","TX","public 2 year","956","2214636.4900000002"
"2348500","16666","LAMAR STATE COLLEGE - PORT ARTHUR","TX","public 2 year","1025","2299856.2799999998"
"358100","3581","LAMAR UNIVERSITY","TX","public 4 year","3352","8537613.2599999998"
"1229700","12297","LAREDO BEAUTY COLLEGE","TX","proprietary","215","509526"
"358200","3582","LAREDO COMMUNITY COLLEGE","TX","public 2 year","4405","10577518.880000001"
"358300","3583","LEE COLLEGE","TX","public 2 year","2124","4804319.5700000003"
"358400","3584","LETOURNEAU UNIVERSITY","TX","private 4 year","1436","2771135.96"
"835300","8353","LINCOLN TECHNICAL INSTITUTE","TX","proprietary","1411","2954129"
"358500","3585","LON MORRIS COLLEGE","TX","private 2 year","175","463050"
"358600","3586","LUBBOCK CHRISTIAN UNIVERSITY","TX","private 4 year","774","1818803"
"3520300","35203","LUBBOCK HAIR ACADEMY","TX","proprietary","45","107682"
"4045400","40454","MAI-TRIX BEAUTY COLLEGE","TX","proprietary","19","42182"
"359000","3590","MCLENNAN COMMUNITY COLLEGE","TX","public 2 year","3750","9366452.2599999998"
"359100","3591","MCMURRY UNIVERSITY","TX","private 4 year","576","1517688.74"
"3424400","34244","MEDVANCE INSTITUTE","TX","proprietary","761","1535490"
"1276400","12627","METROPLEX BEAUTY SCHOOL","TX","proprietary","99","218366"
"3111000","31110","MID-CITIES BARBER COLLEGE","TX","proprietary","107","285373.88"
"979700","9797","MIDLAND COLLEGE","TX","public 4 year","1494","3532255.2999999998"
"359200","3592","MIDWESTERN STATE UNIVERSITY","TX","public 4 year","1815","4536727.0999999996"
"3422300","34223","MILAN INSTITUTE","TX","proprietary","430","945720"
"2248200","13674","MILAN INSTITUTE OF COSMETOLOGY","TX","proprietary","457","1118093"
"849800","15119","MIMS CLASSIC BEAUTY COLLEGE","TX","proprietary","73","172462"
"3610300","36103","MJ'S BEAUTY ACADEMY","TX","proprietary","73","167511"
"2245200","15823","MTI COLLEGE OF BUSINESS AND TECHNOLOGY","TX","proprietary","1305","3404858.4199999999"
"3144300","31443","NATIONAL BEAUTY COLLEGE","TX","proprietary","89","219882"
"2261300","15983","NATIONAL INSTITUTE OF TECHNOLOGY","TX","proprietary","4292","8440953"
"359300","3593","NAVARRO COLLEGE","TX","public 2 year","3180","7849741.6399999997"
"1300300","13003","NEILSON BEAUTY COLLEGE","TX","proprietary","50","99578"
"355800","3558","NORTH CENTRAL TEXAS COLLEGE","TX","public 2 year","1596","3389553.79"
"1114500","11145","NORTH HARRIS COLLEGE","TX","public 2 year","8605","17553834.489999998"
"3416500","34165","NORTH TEXAS PROFESSIONAL CAREER INSTITUTE","TX","proprietary","221","498726.10999999999"
"4045300","40453","NORTH WEST BEAUTY SCHOOL","TX","proprietary","52","86051"
"2315400","16396","NORTHEAST TEXAS COMMUNITY COLLEGE","TX","public 2 year","1038","2465674.27"
