"OPE_ID","NAME","CITY","STATE","Institution Type & Control","Total Recipients","Total Awards"
"238500","NORTHLAND COMMUNITY & TECHNICAL CLG","THIEF RIVER FALLS","MN","Public 2 Year","1567","5244601"
"238800","UNIVERSITY OF MINNESOTA, DULUTH","DULUTH","MN","Public 4 Year","2504","9762382"
"238900","UNIVERSITY OF MINNESOTA, MORRIS","MORRIS","MN","Public 4 Year","583","2364368"
"239300","MINNESOTA STATE COLLEGE-SE TECH","WINONA","MN","Public 2 Year","1224","4085240"
"239400","WINONA STATE UNIVERSITY","WINONA","MN","Public 4 Year","2272","8410413"
"239600","ALCORN STATE UNIVERSITY","ALCORN STATE","MS","Public 4 Year","2713","11985123"
"239700","BELHAVEN UNIVERSITY","JACKSON","MS","Private 4 Year","1598","6243731"
"239800","BLUE MOUNTAIN COLLEGE","BLUE MOUNTAIN","MS","Private 4 Year","295","1179359"
"240100","COAHOMA COMMUNITY COLLEGE","CLARKSDALE","MS","Public 2 Year","2305","9446607"
"240200","COPIAH-LINCOLN COMMUNITY COLLEGE","WESSON","MS","Public 2 Year","2088","8372007"
"240300","DELTA STATE UNIVERSITY","CLEVELAND","MS","Public 4 Year","1254","5372948"
"240400","EAST CENTRAL COMMUNITY COLLEGE","DECATUR","MS","Public 2 Year","1732","6999763"
"240500","EAST MISSISSIPPI COMM COLLEGE","SCOOBA","MS","Public 2 Year","3577","14206308"
"240700","HINDS COMMUNITY COLLEGE","RAYMOND","MS","Public 2 Year","8765","33638876"
"240800","HOLMES COMMUNITY COLLEGE","GOODMAN","MS","Public 2 Year","4102","14827157"
"240900","ITAWAMBA COMMUNITY COLLEGE","FULTON","MS","Public 2 Year","3752","14786421"
"241000","JACKSON STATE UNIVERSITY","JACKSON","MS","Public 4 Year","5096","22102490"
"241100","JONES COUNTY JUNIOR COLLEGE","ELLISVILLE","MS","Public 2 Year","2553","10179202"
"241300","MERIDIAN COMMUNITY COLLEGE","MERIDIAN","MS","Public 2 Year","2055","7338793"
"241400","MILLSAPS COLLEGE","JACKSON","MS","Private 4 Year","151","638696"
"241500","MISSISSIPPI COLLEGE","CLINTON","MS","Private 4 Year","1142","4595385"
"241600","MISSISSIPPI DELTA CMTY COLLEGE","MOORHEAD","MS","Public 2 Year","2448","10220609"
"241700","MISSISSIPPI GULF CST CLG-PERKINSTON","PERKINSTON","MS","Public 2 Year","1419","5730839"
"241702","MISSISSIPPI GULF COAST COMMUNITY COLLEGE","GAUTIER","MS","Public 2 Year","2259","8554280"
"241701","MISSISSIPPI GULF COAST COMMUNITY COLLEGE","GULFPORT","MS","Public 2 Year","2809","10826367"
"242200","MISSISSIPPI UNIV FOR WOMEN","COLUMBUS","MS","Public 4 Year","1260","5115662"
"242300","MISSISSIPPI STATE UNIVERSITY","MISSISSIPPI STATE","MS","Public 4 Year","5710","24132240"
"242400","MISSISSIPPI VALLEY STATE UNIVERSITY","ITTA BENA","MS","Public 4 Year","1725","7640108"
"242600","NORTHEAST MS CMNTY COLLEGE","BOONEVILLE","MS","Public 2 Year","2305","9142627"
"242700","NORTHWEST MISSISSIPPI COMMUNITY CLG","SENATOBIA","MS","Public 2 Year","5232","20250350"
"243000","PEARL RIVER COMMUNITY COLLEGE","POPLARVILLE","MS","Public 2 Year","2969","11739668"
"243300","RUST COLLEGE","HOLLY SPRINGS","MS","Private 4 Year","859","3938701"
"243600","SOUTHWEST MISSISSIPPI CMNTY CLG","SUMMIT","MS","Public 2 Year","1412","5572513"
"243900","TOUGALOO COLLEGE","TOUGALOO","MS","Private 4 Year","763","3623578"
"244000","UNIVERSITY OF MISSISSIPPI","UNIVERSITY","MS","Public 4 Year","5026","21929537"
"244100","UNIVERSITY OF SOUTHERN MISSISSIPPI","HATTIESBURG","MS","Public 4 Year","6459","27244579"
"244700","WILLIAM CAREY UNIVERSITY","HATTIESBURG","MS","Private 4 Year","1409","5515739"
"244900","AVILA UNIVERSITY","KANSAS CITY","MO","Private 4 Year","669","2664449"
"245000","CALVARY BIBLE COLLEGE","KANSAS CITY","MO","Private 4 Year","137","519261"
"245300","CENTRAL METHODIST UNIVERSITY","FAYETTE","MO","Private 4 Year","1522","5612777"
"245400","UNIVERSITY OF CENTRAL MISSOURI","WARRENSBURG","MO","Public 4 Year","3938","15860810"
"245600","COLUMBIA COLLEGE","COLUMBIA","MO","Private 4 Year","13156","39869389"
"245800","COTTEY COLLEGE","NEVADA","MO","Private 4 Year","132","563742"
"245900","CROWDER COLLEGE","NEOSHO","MO","Public 2 Year","3038","10379945"
"246000","CULVER STOCKTON COLLEGE","CANTON","MO","Private 4 Year","431","1846899"
"246100","DRURY UNIVERSITY","SPRINGFIELD","MO","Private 4 Year","2472","9234325"
"246300","EVANGEL UNIVERSITY","SPRINGFIELD","MO","Private 4 Year","1064","4391927"
"246400","FONTBONNE UNIVERSITY","ST LOUIS","MO","Private 4 Year","496","1672983"
"246600","HARRIS-STOWE STATE COLLEGE","ST LOUIS","MO","Public 4 Year","1106","4491406"
"246700","CONCEPTION SEMINARY COLLEGE","CONCEPTION","MO","Private 4 Year","28","101901"
"246800","JEFFERSON COLLEGE","HILLSBORO","MO","Public 2 Year","2845","9284657"
"247100","ST LOUIS COMMUNITY COLLEGE","ST LOUIS","MO","Public 2 Year","12535","38653456"
"247300","KANSAS CITY ART INSTITUTE","KANSAS CITY","MO","Private 4 Year","317","1406290"
"247600","KENRICK-GLENNON SEMINARY","ST LOUIS","MO","Private 4 Year","4","15830"
"247900","LINCOLN UNIVERSITY","JEFFERSON CITY","MO","Public 4 Year","1609","6613289"
"248000","LINDENWOOD UNIVERSITY","ST CHARLES","MO","Private 4 Year","3170","11421203"
"248200","MARYVILLE UNIVERSITY","ST LOUIS","MO","Private 4 Year","889","3091795"
"248400","METROPOLITAN COMMUNITY COLLEGE","KANSAS CITY","MO","Public 2 Year","9352","27830558"
"248500","MIDWESTERN BAPTIST THEOL SEMINARY","KANSAS CITY","MO","Private 4 Year","129","494997"
"248600","MINERAL AREA COLLEGE","PARK HILLS","MO","Public 2 Year","2183","8180338"
"248800","MISSOURI SOUTHERN STATE UNIVERSITY","JOPLIN","MO","Public 4 Year","3062","12006902"
"248900","MISSOURI VALLEY COLLEGE","MARSHALL","MO","Private 4 Year","790","3367934"
"249000","MISSOURI WESTERN STATE UNIVERSITY","ST JOSEPH","MO","Public 4 Year","2647","9980807"
"249100","MOBERLY AREA COMMUNITY COLLEGE","MOBERLY","MO","Public 2 Year","3262","10436673"
"249500","TRUMAN STATE UNIVERSITY","KIRKSVILLE","MO","Public 4 Year","1197","4761839"
"249600","NORTHWEST MISSOURI STATE UNIV","MARYVILLE","MO","Public 4 Year","2049","8096188"
"249800","PARK UNIVERSITY","PARKVILLE","MO","Private 4 Year","4664","14678383"
"249900","ROCKHURST UNIVERSITY","KANSAS CITY","MO","Private 4 Year","362","1467109"
"250000","COLLEGE OF THE OZARKS","POINT LOOKOUT","MO","Private 4 Year","934","3553952"
"250100","SOUTHEAST MISSOURI STATE UNIV","CAPE GIRARDEAU","MO","Public 4 Year","3894","15047834"
"250200","SOUTHWEST BAPTIST UNIVERSITY","BOLIVAR","MO","Private 4 Year","1328","4974981"
"250300","MISSOURI STATE UNIVERSITY","SPRINGFIELD","MO","Public 4 Year","6337","25211123"
"250400","ST LOUIS COLLEGE OF PHARMACY","ST LOUIS","MO","Private 4 Year","154","635782"
"250600","SAINT LOUIS UNIVERSITY","ST LOUIS","MO","Private 4 Year","1797","6777864"
"251200","STEPHENS COLLEGE","COLUMBIA","MO","Private 4 Year","292","1217700"
"251400","NORTH CENTRAL MISSOURI COLLEGE","TRENTON","MO","Public 2 Year","883","3203126"
"251600","UNIVERSITY OF MISSOURI - COLUMBIA","COLUMBIA","MO","Public 4 Year","5934","23307630"
"251700","MISSOURI UNIVERSITY OF SCIENCE & TECHNOL","ROLLA","MO","Public 4 Year","1602","6357341"
"251800","UNIVERSITY OF MISSOURI-KANSAS CITY","KANSAS CITY","MO","Public 4 Year","3550","13956846"
"251900","UNIVERSITY OF MISSOURI-ST LOUIS","ST LOUIS","MO","Public 4 Year","4386","15982828"
"252000","WASHINGTON UNIVERSITY","ST LOUIS","MO","Private 4 Year","512","1973279"
"252100","WEBSTER UNIVERSITY","ST LOUIS","MO","Private 4 Year","1384","5185827"
"252200","WENTWORTH MILITARY ACADEMY","LEXINGTON","MO","Private 2 Year","274","1093140"
"252300","WESTMINSTER COLLEGE","FULTON","MO","Private 4 Year","318","1304963"
"252400","WILLIAM JEWELL COLLEGE","LIBERTY","MO","Private 4 Year","299","1228615"
"252500","WILLIAM WOODS UNIVERSITY","FULTON","MO","Private 4 Year","377","1404500"
"252600","CARROLL COLLEGE","HELENA","MT","Private 4 Year","302","1174136"
"252700","UNIVERSITY OF GREAT FALLS","GREAT FALLS","MT","Private 4 Year","424","1624958"
"252800","MILES COMMUNITY COLLEGE","MILES CITY","MT","Public 2 Year","166","615215"
"252900","DAWSON COMMUNITY COLLEGE","GLENDIVE","MT","Public 2 Year","129","448792"
"253000","MONTANA STATE UNIVERSITY - BILLINGS","BILLINGS","MT","Public 4 Year","1845","6798778"
"253100","MONTANA TECH OF THE UNIV OF MONTANA","BUTTE","MT","Public 4 Year","1120","4448427"
"253200","MONTANA STATE UNIVERSITY - BOZEMAN","BOZEMAN","MT","Public 4 Year","4065","15223847"
"253300","MONTANA STATE UNIVERSITY-NORTHERN","HAVRE","MT","Public 4 Year","654","2468626"
"253400","ROCKY MOUNTAIN COLLEGE","BILLINGS","MT","Private 4 Year","343","1405251"
"253600","UNIVERSITY OF MONTANA (THE)","MISSOULA","MT","Public 4 Year","5107","19446657"
"253700","UNIVERSITY OF MONTANA WESTERN (THE)","DILLON","MT","Public 4 Year","649","2466979"
"974300","BELLEVUE UNIVERSITY","BELLEVUE","NE","Private 4 Year","2701","7953809"
"253900","CHADRON STATE COLLEGE","CHADRON","NE","Public 4 Year","927","3508421"
"254000","COLLEGE OF ST MARY","OMAHA","NE","Private 4 Year","327","1355635"
"254100","CONCORDIA UNIVERSITY","SEWARD","NE","Private 4 Year","338","1273049"
"254200","CREIGHTON UNIVERSITY","OMAHA","NE","Private 4 Year","722","2916759"
"254400","DOANE COLLEGE","CRETE","NE","Private 4 Year","770","2935838"
"254700","GRACE UNIVERSITY","OMAHA","NE","Private 4 Year","195","795952"
"254800","HASTINGS COLLEGE","HASTINGS","NE","Private 4 Year","352","1359605"
"255100","UNIVERSITY OF NEBRASKA AT KEARNEY","KEARNEY","NE","Public 4 Year","1958","7377821"
"255300","MIDLAND UNIVERSITY","FREMONT","NE","Private 4 Year","519","2059171"
"255400","UNIVERSITY OF NEBRASKA-OMAHA","OMAHA","NE","Public 4 Year","4476","17132849"
"255500","NEBRASKA WESLEYAN UNIVERSITY","LINCOLN","NE","Private 4 Year","552","2074245"
"1166700","NORTHEAST COMMUNITY COLLEGE","NORFOLK","NE","Public 2 Year","1624","5740611"
"255700","MID-PLAINS COMM COLLEGE - NORTH PLATTE","NORTH PLATTE","NE","Public 2 Year","857","3085151"
"255900","PERU STATE COLLEGE","PERU","NE","Public 4 Year","780","3027493"
"256000","WESTERN NEBRASKA COMMUNITY COLLEGE","SCOTTSBLUFF","NE","Public 2 Year","838","2805064"
"256300","UNION COLLEGE","LINCOLN","NE","Private 4 Year","299","1267871"
"256500","UNIVERSITY OF NEBRASKA-LINCOLN","LINCOLN","NE","Public 4 Year","4423","17357889"
"256600","WAYNE STATE COLLEGE","WAYNE","NE","Public 4 Year","1153","4421877"
"256700","YORK COLLEGE","YORK","NE","Private 4 Year","260","1084677"
"256800","UNIVERSITY OF NEVADA RENO","RENO","NV","Public 4 Year","4790","18636418"
"256900","UNIVERSITY OF NEVADA-LAS VEGAS","LAS VEGAS","NV","Public 4 Year","8552","33237700"
"257200","COLBY-SAWYER COLLEGE","NEW LONDON","NH","Private 4 Year","501","2071890"
"257300","DARTMOUTH COLLEGE","HANOVER","NH","Private 4 Year","591","2265920"
"257500","FRANKLIN PIERCE UNIVERSITY","RINDGE","NH","Private 4 Year","521","1936509"
"257900","NEW ENGLAND COLLEGE","HENNIKER","NH","Private 4 Year","935","3268161"
"258000","SOUTHERN NEW HAMPSHIRE UNIVERSITY","MANCHESTER","NH","Private 4 Year","14366","30956102"
"258100","NHTI  - CONCORD'S COMMUNITY COLLEGE","CONCORD","NH","Public 2 Year","1787","5604431"
"258200","MANCHESTER COMMUNITY COLLEGE","MANCHESTER","NH","Public 2 Year","1248","3799960"
"258300","GREAT BAY COMMUNITY COLLEGE","PORTSMOUTH","NH","Public 2 Year","951","2817889"
"258600","RIVIER UNIVERSITY","NASHUA","NH","Private 4 Year","492","1743083"
"258700","SAINT ANSELM COLLEGE","MANCHESTER","NH","Private 4 Year","333","1249051"
"258900","UNIVERSITY OF NEW HAMPSHIRE","DURHAM","NH","Public 4 Year","3269","12850944"
"259000","KEENE STATE COLLEGE","KEENE","NH","Public 4 Year","1178","4704089"
"259100","PLYMOUTH STATE UNIVERSITY","PLYMOUTH","NH","Public 4 Year","1197","4672168"
"259600","ATLANTIC COMMUNITY COLLEGE","MAYS LANDING","NJ","Public 2 Year","4600","15316309"
"259700","BLOOMFIELD COLLEGE","BLOOMFIELD","NJ","Private 4 Year","1409","6040271"
"259800","CALDWELL COLLEGE","CALDWELL","NJ","Private 4 Year","665","2773470"
"259900","CENTENARY COLLEGE","HACKETTSTOWN","NJ","Private 4 Year","587","2399513"
"260000","COLLEGE OF SAINT ELIZABETH","MORRISTOWN","NJ","Private 4 Year","383","1674587"
"260100","CUMBERLAND COUNTY COLLEGE","VINELAND","NJ","Public 2 Year","2714","9575655"
"260300","DREW UNIVERSITY","MADISON","NJ","Private 4 Year","467","2141285"
"260700","FAIRLEIGH DICKINSON UNIV-TEANECK","TEANECK","NJ","Private 4 Year","2657","10813373"
"260800","GEORGIAN COURT UNIVERSITY","LAKEWOOD","NJ","Private 4 Year","716","2996828"
"260900","ROWAN UNIVERSITY","GLASSBORO","NJ","Public 4 Year","3447","13863119"
"261000","FELICIAN COLLEGE","LODI","NJ","Private 4 Year","855","3632865"
"261300","NEW JERSEY CITY UNIVERSITY","JERSEY CITY","NJ","Public 4 Year","3884","16129563"
"261500","MIDDLESEX COUNTY COLLEGE","EDISON","NJ","Public 2 Year","5398","19545205"
"261600","MONMOUTH UNIVERSITY","WEST LONG BRANCH","NJ","Private 4 Year","1253","5252846"
"261700","MONTCLAIR STATE UNIVERSITY","MONTCLAIR","NJ","Public 4 Year","6144","26228959"
"262100","NEW JERSEY INST OF TECHNOLOGY","NEWARK","NJ","Public 4 Year","2842","12061857"
"262200","KEAN UNIVERSITY","UNION","NJ","Public 4 Year","5636","22709556"
"262400","OCEAN COUNTY COLLEGE","TOMS RIVER","NJ","Public 2 Year","3470","12118962"
"262500","WILLIAM PATERSON UNIVERSITY","WAYNE","NJ","Public 4 Year","4343","17540888"
"262700","PRINCETON UNIVERSITY","PRINCETON","NJ","Private 4 Year","684","2931977"
"262800","RIDER UNIVERSITY","LAWRENCEVILLE","NJ","Private 4 Year","1184","4903849"
"262900","RUTGERS, THE STATE UNIVERSITY OF NJ","NEW BRUNS-NEWARK-CAMDEN","NJ","Public 4 Year","16724","71497237"
"263200","SETON HALL UNIVERSITY","SOUTH ORANGE","NJ","Private 4 Year","1790","7648532"
"263800","SAINT PETER'S UNIVERSITY","JERSEY CITY","NJ","Private 4 Year","1400","6257472"
"263900","STEVENS INSTITUTE OF TECHNOLOGY","HOBOKEN","NJ","Private 4 Year","589","2319843"
"474000","MERCER COUNTY COMMUNITY COLLEGE","TRENTON","NJ","Public 2 Year","3288","10646524"
"264200","COLLEGE OF NEW JERSEY (THE)","EWING","NJ","Public 4 Year","1183","5051920"
"264300","UNION COUNTY COLLEGE","CRANFORD","NJ","Public 2 Year","6635","22801868"
"264900","SANTA FE UNIVERSITY OF ART AND DESIGN","SANTA FE","NM","Proprietary 4 Year","312","1346024"
"265100","EASTERN NEW MEXICO UNIV PORTALES","PORTALES","NM","Public 4 Year","2012","7809998"
"265300","NEW MEXICO HIGHLANDS UNIVERSITY","LAS VEGAS","NM","Public 4 Year","1390","5565626"
"265400","NEW MEXICO INST OF MINING & TECH","SOCORRO","NM","Public 4 Year","498","2098111"
"265500","NEW MEXICO JUNIOR COLLEGE","HOBBS","NM","Public 2 Year","768","2764173"
"265600","NEW MEXICO MILITARY INSTITUTE","ROSWELL","NM","Public 2 Year","163","704688"
"265700","NEW MEXICO STATE UNIVERSITY","LAS CRUCES","NM","Public 4 Year","12136","48368795"
"266000","SAN JUAN COLLEGE","FARMINGTON","NM","Public 2 Year","3521","12217229"
"265101","EASTERN NEW MEXICO UNIV-ROSWELL CAM","ROSWELL","NM","Public 4 Year","1226","4341035"
"266300","THE UNIVERSITY OF NEW MEXICO","ALBUQUERQUE","NM","Public 4 Year","13853","54247398"
"266400","WESTERN NEW MEXICO UNIVERSITY","SILVER CITY","NM","Public 4 Year","1528","6300571"
"266500","VAUGHN COLLEGE OF AERONAUTICS AND TECHNO","EAST ELMHURST","NY","Private 4 Year","1246","5164952"
"266600","ADELPHI UNIVERSITY","GARDEN CITY","NY","Private 4 Year","1561","6342469"
"266700","DOWLING COLLEGE","OAKDALE","NY","Private 4 Year","602","2365975"
"266800","ALFRED UNIVERSITY","ALFRED","NY","Private 4 Year","772","3174603"
"267000","BAPTIST BIBLE COLG OF PENNSYLVANIA","CLARKS SUMMIT","PA","Private 4 Year","379","1388732"
"267100","BARD COLLEGE","ANNANDALE-ON-HUDSON","NY","Private 4 Year","424","1815304"
"267800","BRYANT & STRATTON COLLEGE","BUFFALO","NY","Proprietary 4 Year","15839","58139712"
"268100","CANISIUS COLLEGE","BUFFALO","NY","Private 4 Year","944","3906927"
"268500","CAZENOVIA COLLEGE","CAZENOVIA","NY","Private 4 Year","476","1982066"
"268700","CUNY-BROOKLYN COLLEGE","BROOKLYN","NY","Public 4 Year","7409","31930255"
"268800","CITY COLLEGE-CUNY","NEW YORK","NY","Public 4 Year","7014","30977262"
"268900","CUNY-HUNTER COLLEGE","NEW YORK","NY","Public 4 Year","7505","32566262"
"269000","QUEENS COLLEGE-CUNY","FLUSHING","NY","Public 4 Year","6554","28091201"
"269100","CUNY- BOROUGH OF MANHATTAN CMTY CLG","NEW YORK","NY","Public 2 Year","19063","73490807"
"269200","CUNY BRONX COMMUNITY COLLEGE","BRONX","NY","Public 2 Year","9140","34065664"
"269300","CUNY-JOHN JAY CLG CRIMINAL JUSTICE","NEW YORK","NY","Public 4 Year","8023","35069639"
"269400","KINGSBOROUGH COMMUNITY COLLEGE","BROOKLYN","NY","Public 2 Year","10643","40561635"
"269600","NY CITY COLLEGE OF TECHNOLOGY-CUNY","BROOKLYN","NY","Public 4 Year","10388","41570672"
"269700","QUEENSBOROUGH COMMUNITY COLLEGE","BAYSIDE","NY","Public 2 Year","9159","35678009"
"269800","CUNY THE COLLEGE OF STATEN ISLAND","STATEN ISLAND","NY","Public 4 Year","6728","28168069"
"269900","CLARKSON UNIVERSITY","POTSDAM","NY","Private 4 Year","864","3589286"
"270100","COLGATE UNIVERSITY","HAMILTON","NY","Private 4 Year","329","1394697"
"270300","COLLEGE OF MOUNT SAINT VINCENT","RIVERDALE","NY","Private 4 Year","806","3581036"
"270400","COLLEGE OF NEW ROCHELLE","NEW ROCHELLE","NY","Private 4 Year","2956","12258579"
"270500","COLLEGE OF SAINT ROSE","ALBANY","NY","Private 4 Year","1071","4447335"
"270700","COLUMBIA UNIVERSITY","NEW YORK","NY","Private 4 Year","1838","7884219"
"270800","BARNARD COLLEGE-COLUMBIA UNIV","NEW YORK","NY","Private 4 Year","461","2102635"
"270900","CONCORDIA COLLEGE","BRONXVILLE","NY","Private 4 Year","389","1662858"
"271000","COOPER UNION","NEW YORK","NY","Private 4 Year","165","720088"
"271100","CORNELL UNIVERSITY","ITHACA","NY","Private 4 Year","2386","10078821"
"271200","D'YOUVILLE COLLEGE","BUFFALO","NY","Private 4 Year","723","2913051"
"271300","DOMINICAN COLLEGE","ORANGEBURG","NY","Private 4 Year","636","2677229"
"271800","ELMIRA COLLEGE","ELMIRA","NY","Private 4 Year","441","1616799"
"272200","FORDHAM UNIVERSITY","BRONX","NY","Private 4 Year","1759","7654493"
"272800","HAMILTON COLLEGE","CLINTON","NY","Private 4 Year","287","1287811"
"272900","HARTWICK COLLEGE","ONEONTA","NY","Private 4 Year","518","2144108"
"273100","HOBART & WILLIAM SMITH COLLEGES","GENEVA","NY","Private 4 Year","386","1705341"
"273200","HOFSTRA UNIVERSITY","HEMPSTEAD","NY","Private 4 Year","1648","7002476"
"273400","HOUGHTON COLLEGE","HOUGHTON","NY","Private 4 Year","447","1804088"
"273500","HILBERT COLLEGE","HAMBURG","NY","Private 4 Year","492","2023298"
"273700","IONA COLLEGE","NEW ROCHELLE","NY","Private 4 Year","954","4179685"
"273900","ITHACA COLLEGE","ITHACA","NY","Private 4 Year","1302","5565195"
"274100","AMERICAN JEWISH UNIVERSITY","BEL AIR","CA","Private 4 Year","37","153957"
"274200","THE JUILLIARD SCHOOL","NEW YORK","NY","Private 4 Year","88","393916"
"274400","KEUKA COLLEGE","KEUKA PARK","NY","Private 4 Year","897","3405560"
"274800","LEMOYNE COLLEGE","SYRACUSE","NY","Private 4 Year","911","3724963"
"275100","LONG ISLAND UNIVERSITY","BROOKVILLE","NY","Private 4 Year","4681","19486350"
"275800","MANHATTAN COLLEGE","RIVERDALE","NY","Private 4 Year","995","4415370"
"275900","MANHATTAN SCHOOL OF MUSIC","NEW YORK","NY","Private 4 Year","59","232127"
"276000","MANHATTANVILLE COLLEGE","PURCHASE","NY","Private 4 Year","599","2585901"
"276300","MARIA COLLEGE","ALBANY","NY","Private 4 Year","417","1101242"
"276500","MARIST COLLEGE","POUGHKEEPSIE","NY","Private 4 Year","941","3753305"
"276900","MARYMOUNT MANHATTAN COLLEGE","NEW YORK","NY","Private 4 Year","467","1980215"
"277200","MERCY COLLEGE","DOBBS FERRY","NY","Private 4 Year","4374","18223449"
"277500","MOLLOY COLLEGE","ROCKVILLE CENTRE","NY","Private 4 Year","1177","4577603"
"277700","MEDAILLE COLLEGE","BUFFALO","NY","Private 4 Year","987","3963456"
"277800","MOUNT SAINT MARY COLLEGE","NEWBURGH","NY","Private 4 Year","766","3095494"
"277900","NAZARETH COLLEGE OF ROCHESTER","ROCHESTER","NY","Private 4 Year","676","2640226"
"2066200","THE NEW SCHOOL","NEW YORK","NY","Private 4 Year","1683","7198954"
"278200","NEW YORK INSTITUTE OF TECHNOLOGY","OLD WESTBURY","NY","Private 4 Year","1681","6884207"
"278500","NEW YORK UNIVERSITY","NEW YORK","NY","Private 4 Year","4503","19659725"
"278800","NIAGARA UNIVERSITY","NIAGARA UNIVERSITY","NY","Private 4 Year","957","3759389"
"279000","NYACK COLLEGE","NYACK","NY","Private 4 Year","1119","4366620"
"279100","PACE UNIVERSITY - NEW YORK","NEW YORK","NY","Private 4 Year","3001","13235862"
"279500","PAUL SMITHS CLG OF ARTS & SCIENCES","PAUL SMITHS","NY","Private 4 Year","441","1759119"
"278520","NEW YORK UNIVERSITY - BROOKLYN","BROOKLYN","NY","Private 4 Year","1025","4793351"
"279800","PRATT INSTITUTE","BROOKLYN","NY","Private 4 Year","777","3466248"
"280300","RENSSELAER POLYTECHNIC INSTITUTE","TROY","NY","Private 4 Year","914","3769544"
"280500","ROBERTS WESLEYAN COLLEGE","ROCHESTER","NY","Private 4 Year","662","2564012"
"280600","ROCHESTER INSTITUTE OF TECHNOLOGY","ROCHESTER","NY","Private 4 Year","4061","16922113"
"280800","DAEMEN COLLEGE","AMHERST","NY","Private 4 Year","818","3225957"
"281000","THE SAGE COLLEGES","TROY","NY","Private 4 Year","860","3530827"
